행정구역,연도,월,연령대,인구수
대구광역시,2008,07,90~99세,2996
인천광역시,2008,07,90~99세,3486
광주광역시,2008,07,90~99세,2079
대전광역시,2008,07,90~99세,1961
울산광역시,2008,07,90~99세,1031
경기도,2008,07,90~99세,14618
강원도,2008,07,90~99세,3977
충청북도,2008,07,90~99세,3388
충청남도,2008,07,90~99세,5197
전라북도,2008,07,90~99세,4862
전라남도,2008,07,90~99세,5978
경상북도,2008,07,90~99세,7119
경상남도,2008,07,90~99세,4857
제주특별자치도,2008,07,90~99세,1902
서울특별시,2008,07,100세 이상,400
부산광역시,2008,07,100세 이상,113
대구광역시,2008,07,100세 이상,74
인천광역시,2008,07,100세 이상,92
광주광역시,2008,07,100세 이상,61
대전광역시,2008,07,100세 이상,51
울산광역시,2008,07,100세 이상,15
경기도,2008,07,100세 이상,379
강원도,2008,07,100세 이상,118
충청북도,2008,07,100세 이상,84
충청남도,2008,07,100세 이상,128
전라북도,2008,07,100세 이상,167
전라남도,2008,07,100세 이상,225
경상북도,2008,07,100세 이상,151
경상남도,2008,07,100세 이상,119
제주특별자치도,2008,07,100세 이상,60
서울특별시,2008,08,0~9세,938874
부산광역시,2008,08,0~9세,300103
대구광역시,2008,08,0~9세,246922
인천광역시,2008,08,0~9세,285305
광주광역시,2008,08,0~9세,167591
대전광역시,2008,08,0~9세,167141
울산광역시,2008,08,0~9세,125073
경기도,2008,08,0~9세,1338327
강원도,2008,08,0~9세,150276
충청북도,2008,08,0~9세,159951
충청남도,2008,08,0~9세,214417
전라북도,2008,08,0~9세,189401
전라남도,2008,08,0~9세,189032
경상북도,2008,08,0~9세,258127
경상남도,2008,08,0~9세,349266
제주특별자치도,2008,08,0~9세,67457
서울특별시,2008,08,10~19세,1280226
부산광역시,2008,08,10~19세,469665
대구광역시,2008,08,10~19세,369305
인천광역시,2008,08,10~19세,396930
광주광역시,2008,08,10~19세,228117
대전광역시,2008,08,10~19세,223146
울산광역시,2008,08,10~19세,177335
경기도,2008,08,10~19세,1627753
강원도,2008,08,10~19세,198303
충청북도,2008,08,10~19세,211471
충청남도,2008,08,10~19세,261639
전라북도,2008,08,10~19세,257918
전라남도,2008,08,10~19세,252447
경상북도,2008,08,10~19세,340487
경상남도,2008,08,10~19세,453780
제주특별자치도,2008,08,10~19세,81741
서울특별시,2008,08,20~29세,1713957
부산광역시,2008,08,20~29세,552588
대구광역시,2008,08,20~29세,365698
인천광역시,2008,08,20~29세,402272
광주광역시,2008,08,20~29세,217432
대전광역시,2008,08,20~29세,228145
울산광역시,2008,08,20~29세,160255
경기도,2008,08,20~29세,1583578
강원도,2008,08,20~29세,197315
충청북도,2008,08,20~29세,211748
충청남도,2008,08,20~29세,273451
전라북도,2008,08,20~29세,246542
전라남도,2008,08,20~29세,235207
경상북도,2008,08,20~29세,358581
경상남도,2008,08,20~29세,432696
제주특별자치도,2008,08,20~29세,73665
서울특별시,2008,08,30~39세,1900786
부산광역시,2008,08,30~39세,555280
대구광역시,2008,08,30~39세,412889
인천광역시,2008,08,30~39세,473843
광주광역시,2008,08,30~39세,245331
대전광역시,2008,08,30~39세,262456
울산광역시,2008,08,30~39세,194835
경기도,2008,08,30~39세,2131444
강원도,2008,08,30~39세,227612
충청북도,2008,08,30~39세,240777
충청남도,2008,08,30~39세,318149
전라북도,2008,08,30~39세,275841
전라남도,2008,08,30~39세,264182
경상북도,2008,08,30~39세,405780
경상남도,2008,08,30~39세,537023
제주특별자치도,2008,08,30~39세,93132
서울특별시,2008,08,40~49세,1719332
부산광역시,2008,08,40~49세,628561
대구광역시,2008,08,40~49세,455057
인천광역시,2008,08,40~49세,510305
광주광역시,2008,08,40~49세,239378
대전광역시,2008,08,40~49세,259107
울산광역시,2008,08,40~49세,216516
경기도,2008,08,40~49세,2067238
강원도,2008,08,40~49세,258648
충청북도,2008,08,40~49세,256400
충청남도,2008,08,40~49세,323380
전라북도,2008,08,40~49세,296255
전라남도,2008,08,40~49세,303066
경상북도,2008,08,40~49세,442325
경상남도,2008,08,40~49세,560560
제주특별자치도,2008,08,40~49세,94373
서울특별시,2008,08,50~59세,1322589
부산광역시,2008,08,50~59세,534317
대구광역시,2008,08,50~59세,316375
인천광역시,2008,08,50~59세,312116
광주광역시,2008,08,50~59세,152962
대전광역시,2008,08,50~59세,171305
울산광역시,2008,08,50~59세,132044
경기도,2008,08,50~59세,1194696
강원도,2008,08,50~59세,193887
충청북도,2008,08,50~59세,181998
충청남도,2008,08,50~59세,240649
전라북도,2008,08,50~59세,229899
전라남도,2008,08,50~59세,239671
경상북도,2008,08,50~59세,348628
경상남도,2008,08,50~59세,389090
제주특별자치도,2008,08,50~59세,62483
서울특별시,2008,08,60~69세,818189
부산광역시,2008,08,60~69세,323779
대구광역시,2008,08,60~69세,190105
인천광역시,2008,08,60~69세,177061
광주광역시,2008,08,60~69세,97646
대전광역시,2008,08,60~69세,96202
울산광역시,2008,08,60~69세,61678
경기도,2008,08,60~69세,729670
강원도,2008,08,60~69세,151297
충청북도,2008,08,60~69세,130803
충청남도,2008,08,60~69세,186302
전라북도,2008,08,60~69세,182802
전라남도,2008,08,60~69세,219944
경상북도,2008,08,60~69세,262683
경상남도,2008,08,60~69세,256924
제주특별자치도,2008,08,60~69세,46487
서울특별시,2008,08,70~79세,373216
부산광역시,2008,08,70~79세,157942
대구광역시,2008,08,70~79세,104165
인천광역시,2008,08,70~79세,96429
광주광역시,2008,08,70~79세,52348
대전광역시,2008,08,70~79세,53098
울산광역시,2008,08,70~79세,29999
경기도,2008,08,70~79세,414209
강원도,2008,08,70~79세,94005
충청북도,2008,08,70~79세,90954
충청남도,2008,08,70~79세,143907
전라북도,2008,08,70~79세,129222
전라남도,2008,08,70~79세,161636
경상북도,2008,08,70~79세,189086
경상남도,2008,08,70~79세,174222
제주특별자치도,2008,08,70~79세,29552
서울특별시,2008,08,80~89세,115445
부산광역시,2008,08,80~89세,44555
대구광역시,2008,08,80~89세,29075
인천광역시,2008,08,80~89세,30683
광주광역시,2008,08,80~89세,16695
대전광역시,2008,08,80~89세,16949
울산광역시,2008,08,80~89세,9557
경기도,2008,08,80~89세,126467
강원도,2008,08,80~89세,31121
충청북도,2008,08,80~89세,27728
충청남도,2008,08,80~89세,43714
전라북도,2008,08,80~89세,41798
전라남도,2008,08,80~89세,50436
경상북도,2008,08,80~89세,61252
경상남도,2008,08,80~89세,53269
제주특별자치도,2008,08,80~89세,9512
서울특별시,2008,08,90~99세,14305
부산광역시,2008,08,90~99세,4209
대구광역시,2008,08,90~99세,3025
인천광역시,2008,08,90~99세,3510
광주광역시,2008,08,90~99세,2086
대전광역시,2008,08,90~99세,1982
울산광역시,2008,08,90~99세,1049
경기도,2008,08,90~99세,14728
강원도,2008,08,90~99세,4023
충청북도,2008,08,90~99세,3412
충청남도,2008,08,90~99세,5220
전라북도,2008,08,90~99세,4889
전라남도,2008,08,90~99세,6008
경상북도,2008,08,90~99세,7179
경상남도,2008,08,90~99세,4881
제주특별자치도,2008,08,90~99세,1913
서울특별시,2008,08,100세 이상,401
부산광역시,2008,08,100세 이상,114
대구광역시,2008,08,100세 이상,81
인천광역시,2008,08,100세 이상,88
광주광역시,2008,08,100세 이상,65
대전광역시,2008,08,100세 이상,53
울산광역시,2008,08,100세 이상,15
경기도,2008,08,100세 이상,392
강원도,2008,08,100세 이상,118
충청북도,2008,08,100세 이상,86
충청남도,2008,08,100세 이상,135
전라북도,2008,08,100세 이상,169
전라남도,2008,08,100세 이상,226
경상북도,2008,08,100세 이상,159
경상남도,2008,08,100세 이상,120
제주특별자치도,2008,08,100세 이상,57
서울특별시,2008,09,0~9세,936362
부산광역시,2008,09,0~9세,298854
대구광역시,2008,09,0~9세,246022
인천광역시,2008,09,0~9세,284356
광주광역시,2008,09,0~9세,167122
대전광역시,2008,09,0~9세,166562
울산광역시,2008,09,0~9세,124715
경기도,2008,09,0~9세,1335650
강원도,2008,09,0~9세,149766
충청북도,2008,09,0~9세,159620
충청남도,2008,09,0~9세,214018
전라북도,2008,09,0~9세,188771
전라남도,2008,09,0~9세,188359
경상북도,2008,09,0~9세,257576
경상남도,2008,09,0~9세,348532
제주특별자치도,2008,09,0~9세,67228
서울특별시,2008,09,10~19세,1279100
부산광역시,2008,09,10~19세,469065
대구광역시,2008,09,10~19세,369257
인천광역시,2008,09,10~19세,396638
광주광역시,2008,09,10~19세,228501
대전광역시,2008,09,10~19세,223135
울산광역시,2008,09,10~19세,177428
경기도,2008,09,10~19세,1629972
강원도,2008,09,10~19세,198405
충청북도,2008,09,10~19세,211711
충청남도,2008,09,10~19세,261902
전라북도,2008,09,10~19세,258116
전라남도,2008,09,10~19세,252422
경상북도,2008,09,10~19세,340129
경상남도,2008,09,10~19세,454225
제주특별자치도,2008,09,10~19세,81821
서울특별시,2008,09,20~29세,1712220
부산광역시,2008,09,20~29세,551752
대구광역시,2008,09,20~29세,365367
인천광역시,2008,09,20~29세,402479
광주광역시,2008,09,20~29세,217390
대전광역시,2008,09,20~29세,227805
울산광역시,2008,09,20~29세,160355
경기도,2008,09,20~29세,1584397
강원도,2008,09,20~29세,197042
충청북도,2008,09,20~29세,211993
충청남도,2008,09,20~29세,273453
전라북도,2008,09,20~29세,246290
전라남도,2008,09,20~29세,234829
경상북도,2008,09,20~29세,358175
경상남도,2008,09,20~29세,432842
제주특별자치도,2008,09,20~29세,73624
서울특별시,2008,09,30~39세,1896435
부산광역시,2008,09,30~39세,553467
대구광역시,2008,09,30~39세,411446
인천광역시,2008,09,30~39세,472274
광주광역시,2008,09,30~39세,244655
대전광역시,2008,09,30~39세,261517
울산광역시,2008,09,30~39세,194173
경기도,2008,09,30~39세,2126341
강원도,2008,09,30~39세,226965
충청북도,2008,09,30~39세,240158
충청남도,2008,09,30~39세,317286
전라북도,2008,09,30~39세,274918
전라남도,2008,09,30~39세,262971
경상북도,2008,09,30~39세,404429
경상남도,2008,09,30~39세,535483
제주특별자치도,2008,09,30~39세,92688
서울특별시,2008,09,40~49세,1720596
부산광역시,2008,09,40~49세,628355
대구광역시,2008,09,40~49세,455862
인천광역시,2008,09,40~49세,510802
광주광역시,2008,09,40~49세,240061
대전광역시,2008,09,40~49세,259925
울산광역시,2008,09,40~49세,217023
경기도,2008,09,40~49세,2074091
강원도,2008,09,40~49세,258871
충청북도,2008,09,40~49세,256870
충청남도,2008,09,40~49세,324276
전라북도,2008,09,40~49세,296667
전라남도,2008,09,40~49세,303350
경상북도,2008,09,40~49세,442794
경상남도,2008,09,40~49세,561925
제주특별자치도,2008,09,40~49세,94448
서울특별시,2008,09,50~59세,1327451
부산광역시,2008,09,50~59세,536164
대구광역시,2008,09,50~59세,317545
인천광역시,2008,09,50~59세,314148
광주광역시,2008,09,50~59세,153666
대전광역시,2008,09,50~59세,172084
울산광역시,2008,09,50~59세,132760
경기도,2008,09,50~59세,1203275
강원도,2008,09,50~59세,194928
충청북도,2008,09,50~59세,183077
충청남도,2008,09,50~59세,241596
전라북도,2008,09,50~59세,230696
전라남도,2008,09,50~59세,240337
경상북도,2008,09,50~59세,349700
경상남도,2008,09,50~59세,390998
제주특별자치도,2008,09,50~59세,62818
서울특별시,2008,09,60~69세,820466
부산광역시,2008,09,60~69세,324990
대구광역시,2008,09,60~69세,190840
인천광역시,2008,09,60~69세,177441
광주광역시,2008,09,60~69세,98016
대전광역시,2008,09,60~69세,96465
울산광역시,2008,09,60~69세,62024
경기도,2008,09,60~69세,732003
강원도,2008,09,60~69세,151354
충청북도,2008,09,60~69세,130890
충청남도,2008,09,60~69세,186415
전라북도,2008,09,60~69세,182941
전라남도,2008,09,60~69세,219968
경상북도,2008,09,60~69세,263050
경상남도,2008,09,60~69세,257656
제주특별자치도,2008,09,60~69세,46633
서울특별시,2008,09,70~79세,375118
부산광역시,2008,09,70~79세,158448
대구광역시,2008,09,70~79세,104614
인천광역시,2008,09,70~79세,96843
광주광역시,2008,09,70~79세,52428
대전광역시,2008,09,70~79세,53261
울산광역시,2008,09,70~79세,30130
경기도,2008,09,70~79세,416398
강원도,2008,09,70~79세,94492
충청북도,2008,09,70~79세,91243
충청남도,2008,09,70~79세,144292
전라북도,2008,09,70~79세,129490
전라남도,2008,09,70~79세,161877
경상북도,2008,09,70~79세,189438
경상남도,2008,09,70~79세,174503
제주특별자치도,2008,09,70~79세,29699
서울특별시,2008,09,80~89세,116092
부산광역시,2008,09,80~89세,44838
대구광역시,2008,09,80~89세,29275
인천광역시,2008,09,80~89세,30919
광주광역시,2008,09,80~89세,16771
대전광역시,2008,09,80~89세,17039
울산광역시,2008,09,80~89세,9623
경기도,2008,09,80~89세,127394
강원도,2008,09,80~89세,31220
충청북도,2008,09,80~89세,27874
충청남도,2008,09,80~89세,43976
전라북도,2008,09,80~89세,42011
전라남도,2008,09,80~89세,50843
경상북도,2008,09,80~89세,61566
경상남도,2008,09,80~89세,53618
제주특별자치도,2008,09,80~89세,9539
서울특별시,2008,09,90~99세,14462
부산광역시,2008,09,90~99세,4244
대구광역시,2008,09,90~99세,3028
인천광역시,2008,09,90~99세,3542
광주광역시,2008,09,90~99세,2095
대전광역시,2008,09,90~99세,1978
울산광역시,2008,09,90~99세,1050
경기도,2008,09,90~99세,14835
강원도,2008,09,90~99세,4040
충청북도,2008,09,90~99세,3440
충청남도,2008,09,90~99세,5264
전라북도,2008,09,90~99세,4927
전라남도,2008,09,90~99세,6035
경상북도,2008,09,90~99세,7203
경상남도,2008,09,90~99세,4913
제주특별자치도,2008,09,90~99세,1914
서울특별시,2008,09,100세 이상,403
부산광역시,2008,09,100세 이상,115
대구광역시,2008,09,100세 이상,79
인천광역시,2008,09,100세 이상,89
광주광역시,2008,09,100세 이상,65
대전광역시,2008,09,100세 이상,53
울산광역시,2008,09,100세 이상,14
경기도,2008,09,100세 이상,403
강원도,2008,09,100세 이상,117
충청북도,2008,09,100세 이상,84
충청남도,2008,09,100세 이상,134
전라북도,2008,09,100세 이상,170
전라남도,2008,09,100세 이상,224
경상북도,2008,09,100세 이상,161
경상남도,2008,09,100세 이상,120
제주특별자치도,2008,09,100세 이상,60
서울특별시,2008,10,0~9세,934728
부산광역시,2008,10,0~9세,297640
대구광역시,2008,10,0~9세,245201
인천광역시,2008,10,0~9세,283472
광주광역시,2008,10,0~9세,166629
대전광역시,2008,10,0~9세,166201
울산광역시,2008,10,0~9세,124529
경기도,2008,10,0~9세,1333523
강원도,2008,10,0~9세,149287
충청북도,2008,10,0~9세,159308
충청남도,2008,10,0~9세,213601
전라북도,2008,10,0~9세,188197
전라남도,2008,10,0~9세,187644
경상북도,2008,10,0~9세,256899
경상남도,2008,10,0~9세,347979
제주특별자치도,2008,10,0~9세,67034
서울특별시,2008,10,10~19세,1277189
부산광역시,2008,10,10~19세,468151
대구광역시,2008,10,10~19세,368891
인천광역시,2008,10,10~19세,396145
광주광역시,2008,10,10~19세,228771
대전광역시,2008,10,10~19세,223048
울산광역시,2008,10,10~19세,177446
경기도,2008,10,10~19세,1631316
강원도,2008,10,10~19세,198536
충청북도,2008,10,10~19세,211930
충청남도,2008,10,10~19세,262044
전라북도,2008,10,10~19세,258093
전라남도,2008,10,10~19세,252391
경상북도,2008,10,10~19세,339646
경상남도,2008,10,10~19세,454371
제주특별자치도,2008,10,10~19세,81849
서울특별시,2008,10,20~29세,1709881
부산광역시,2008,10,20~29세,550295
대구광역시,2008,10,20~29세,364866
인천광역시,2008,10,20~29세,402446
광주광역시,2008,10,20~29세,217241
대전광역시,2008,10,20~29세,227490
울산광역시,2008,10,20~29세,160469
경기도,2008,10,20~29세,1585371
강원도,2008,10,20~29세,196707
충청북도,2008,10,20~29세,211934
충청남도,2008,10,20~29세,273283
전라북도,2008,10,20~29세,246029
전라남도,2008,10,20~29세,234150
경상북도,2008,10,20~29세,357738
경상남도,2008,10,20~29세,433132
제주특별자치도,2008,10,20~29세,73526
서울특별시,2008,10,30~39세,1892292
부산광역시,2008,10,30~39세,551471
대구광역시,2008,10,30~39세,409903
인천광역시,2008,10,30~39세,470361
광주광역시,2008,10,30~39세,244018
대전광역시,2008,10,30~39세,260681
울산광역시,2008,10,30~39세,193674
경기도,2008,10,30~39세,2121335
강원도,2008,10,30~39세,226256
충청북도,2008,10,30~39세,239489
충청남도,2008,10,30~39세,316407
전라북도,2008,10,30~39세,274009
전라남도,2008,10,30~39세,262148
경상북도,2008,10,30~39세,402958
경상남도,2008,10,30~39세,533712
제주특별자치도,2008,10,30~39세,92313
서울특별시,2008,10,40~49세,1722002
부산광역시,2008,10,40~49세,627865
대구광역시,2008,10,40~49세,456560
인천광역시,2008,10,40~49세,511180
광주광역시,2008,10,40~49세,240702
대전광역시,2008,10,40~49세,260487
울산광역시,2008,10,40~49세,217505
경기도,2008,10,40~49세,2080162
강원도,2008,10,40~49세,258989
충청북도,2008,10,40~49세,257501
충청남도,2008,10,40~49세,325117
전라북도,2008,10,40~49세,297120
전라남도,2008,10,40~49세,303445
경상북도,2008,10,40~49세,443279
경상남도,2008,10,40~49세,563577
제주특별자치도,2008,10,40~49세,94531
서울특별시,2008,10,50~59세,1333369
부산광역시,2008,10,50~59세,538375
대구광역시,2008,10,50~59세,319090
인천광역시,2008,10,50~59세,316349
광주광역시,2008,10,50~59세,154516
대전광역시,2008,10,50~59세,173087
울산광역시,2008,10,50~59세,133717
경기도,2008,10,50~59세,1212952
강원도,2008,10,50~59세,196056
충청북도,2008,10,50~59세,184256
충청남도,2008,10,50~59세,242752
전라북도,2008,10,50~59세,231651
전라남도,2008,10,50~59세,241217
경상북도,2008,10,50~59세,351456
경상남도,2008,10,50~59세,393211
제주특별자치도,2008,10,50~59세,63062
서울특별시,2008,10,60~69세,822625
부산광역시,2008,10,60~69세,325975
대구광역시,2008,10,60~69세,191410
인천광역시,2008,10,60~69세,177707
광주광역시,2008,10,60~69세,98330
대전광역시,2008,10,60~69세,96780
울산광역시,2008,10,60~69세,62399
경기도,2008,10,60~69세,734414
강원도,2008,10,60~69세,151350
충청북도,2008,10,60~69세,131095
충청남도,2008,10,60~69세,186534
전라북도,2008,10,60~69세,183080
전라남도,2008,10,60~69세,220112
경상북도,2008,10,60~69세,263192
경상남도,2008,10,60~69세,258477
제주특별자치도,2008,10,60~69세,46785
서울특별시,2008,10,70~79세,376654
부산광역시,2008,10,70~79세,159068
대구광역시,2008,10,70~79세,104997
인천광역시,2008,10,70~79세,97333
광주광역시,2008,10,70~79세,52665
대전광역시,2008,10,70~79세,53499
울산광역시,2008,10,70~79세,30265
경기도,2008,10,70~79세,418617
강원도,2008,10,70~79세,94886
충청북도,2008,10,70~79세,91536
충청남도,2008,10,70~79세,144666
전라북도,2008,10,70~79세,129779
전라남도,2008,10,70~79세,162215
경상북도,2008,10,70~79세,190085
경상남도,2008,10,70~79세,174930
제주특별자치도,2008,10,70~79세,29867
서울특별시,2008,10,80~89세,116781
부산광역시,2008,10,80~89세,45079
대구광역시,2008,10,80~89세,29438
인천광역시,2008,10,80~89세,31102
광주광역시,2008,10,80~89세,16828
대전광역시,2008,10,80~89세,17119
울산광역시,2008,10,80~89세,9664
경기도,2008,10,80~89세,128305
강원도,2008,10,80~89세,31365
충청북도,2008,10,80~89세,28045
충청남도,2008,10,80~89세,44249
전라북도,2008,10,80~89세,42275
전라남도,2008,10,80~89세,50977
경상북도,2008,10,80~89세,61780
경상남도,2008,10,80~89세,53842
제주특별자치도,2008,10,80~89세,9535
서울특별시,2008,10,90~99세,14510
부산광역시,2008,10,90~99세,4273
대구광역시,2008,10,90~99세,3041
인천광역시,2008,10,90~99세,3556
광주광역시,2008,10,90~99세,2112
대전광역시,2008,10,90~99세,2000
울산광역시,2008,10,90~99세,1055
경기도,2008,10,90~99세,14964
강원도,2008,10,90~99세,4070
충청북도,2008,10,90~99세,3441
충청남도,2008,10,90~99세,5277
전라북도,2008,10,90~99세,4959
전라남도,2008,10,90~99세,6053
경상북도,2008,10,90~99세,7251
경상남도,2008,10,90~99세,4939
제주특별자치도,2008,10,90~99세,1925
서울특별시,2008,10,100세 이상,409
부산광역시,2008,10,100세 이상,122
대구광역시,2008,10,100세 이상,82
인천광역시,2008,10,100세 이상,86
광주광역시,2008,10,100세 이상,67
대전광역시,2008,10,100세 이상,52
울산광역시,2008,10,100세 이상,17
경기도,2008,10,100세 이상,405
강원도,2008,10,100세 이상,118
충청북도,2008,10,100세 이상,86
충청남도,2008,10,100세 이상,136
전라북도,2008,10,100세 이상,171
전라남도,2008,10,100세 이상,226
경상북도,2008,10,100세 이상,164
경상남도,2008,10,100세 이상,122
제주특별자치도,2008,10,100세 이상,62
서울특별시,2008,11,0~9세,931772
부산광역시,2008,11,0~9세,296644
대구광역시,2008,11,0~9세,244402
인천광역시,2008,11,0~9세,282711
광주광역시,2008,11,0~9세,166102
대전광역시,2008,11,0~9세,165613
울산광역시,2008,11,0~9세,124149
경기도,2008,11,0~9세,1331062
강원도,2008,11,0~9세,148781
충청북도,2008,11,0~9세,158871
충청남도,2008,11,0~9세,213105
전라북도,2008,11,0~9세,187479
전라남도,2008,11,0~9세,186716
경상북도,2008,11,0~9세,256007
경상남도,2008,11,0~9세,347245
제주특별자치도,2008,11,0~9세,66771
서울특별시,2008,11,10~19세,1274764
부산광역시,2008,11,10~19세,466732
대구광역시,2008,11,10~19세,368318
인천광역시,2008,11,10~19세,395710
광주광역시,2008,11,10~19세,228756
대전광역시,2008,11,10~19세,223080
울산광역시,2008,11,10~19세,177352
경기도,2008,11,10~19세,1632395
강원도,2008,11,10~19세,198603
충청북도,2008,11,10~19세,211919
충청남도,2008,11,10~19세,262389
전라북도,2008,11,10~19세,257875
전라남도,2008,11,10~19세,252263
경상북도,2008,11,10~19세,339211
경상남도,2008,11,10~19세,454165
제주특별자치도,2008,11,10~19세,81934
서울특별시,2008,11,20~29세,1706018
부산광역시,2008,11,20~29세,548907
대구광역시,2008,11,20~29세,364580
인천광역시,2008,11,20~29세,402227
광주광역시,2008,11,20~29세,216837
대전광역시,2008,11,20~29세,227004
울산광역시,2008,11,20~29세,160415
경기도,2008,11,20~29세,1585892
강원도,2008,11,20~29세,196634
충청북도,2008,11,20~29세,211553
충청남도,2008,11,20~29세,272823
전라북도,2008,11,20~29세,245782
전라남도,2008,11,20~29세,233735
경상북도,2008,11,20~29세,357055
경상남도,2008,11,20~29세,432831
제주특별자치도,2008,11,20~29세,73422
서울특별시,2008,11,30~39세,1891442
부산광역시,2008,11,30~39세,550937
대구광역시,2008,11,30~39세,409361
인천광역시,2008,11,30~39세,469860
광주광역시,2008,11,30~39세,243786
대전광역시,2008,11,30~39세,260510
울산광역시,2008,11,30~39세,193374
경기도,2008,11,30~39세,2121174
강원도,2008,11,30~39세,225986
충청북도,2008,11,30~39세,239300
충청남도,2008,11,30~39세,316485
전라북도,2008,11,30~39세,273499
전라남도,2008,11,30~39세,261541
경상북도,2008,11,30~39세,402407
경상남도,2008,11,30~39세,533969
제주특별자치도,2008,11,30~39세,92080
서울특별시,2008,11,40~49세,1720950
부산광역시,2008,11,40~49세,626910
대구광역시,2008,11,40~49세,456867
인천광역시,2008,11,40~49세,511122
광주광역시,2008,11,40~49세,241210
대전광역시,2008,11,40~49세,260811
울산광역시,2008,11,40~49세,217685
경기도,2008,11,40~49세,2083015
강원도,2008,11,40~49세,258690
충청북도,2008,11,40~49세,257673
충청남도,2008,11,40~49세,325329
전라북도,2008,11,40~49세,297337
전라남도,2008,11,40~49세,303406
경상북도,2008,11,40~49세,443434
경상남도,2008,11,40~49세,563929
제주특별자치도,2008,11,40~49세,94647
서울특별시,2008,11,50~59세,1338064
부산광역시,2008,11,50~59세,540093
대구광역시,2008,11,50~59세,320298
인천광역시,2008,11,50~59세,318095
광주광역시,2008,11,50~59세,155221
대전광역시,2008,11,50~59세,173813
울산광역시,2008,11,50~59세,134602
경기도,2008,11,50~59세,1221161
강원도,2008,11,50~59세,197222
충청북도,2008,11,50~59세,185165
충청남도,2008,11,50~59세,243611
전라북도,2008,11,50~59세,232567
전라남도,2008,11,50~59세,242082
경상북도,2008,11,50~59세,352549
경상남도,2008,11,50~59세,395513
제주특별자치도,2008,11,50~59세,63329
서울특별시,2008,11,60~69세,824975
부산광역시,2008,11,60~69세,326800
대구광역시,2008,11,60~69세,192035
인천광역시,2008,11,60~69세,178064
광주광역시,2008,11,60~69세,98660
대전광역시,2008,11,60~69세,97124
울산광역시,2008,11,60~69세,62689
경기도,2008,11,60~69세,736243
강원도,2008,11,60~69세,151213
충청북도,2008,11,60~69세,131163
충청남도,2008,11,60~69세,186700
전라북도,2008,11,60~69세,182997
전라남도,2008,11,60~69세,220057
경상북도,2008,11,60~69세,263559
경상남도,2008,11,60~69세,258650
제주특별자치도,2008,11,60~69세,46845
서울특별시,2008,11,70~79세,378569
부산광역시,2008,11,70~79세,159836
대구광역시,2008,11,70~79세,105418
인천광역시,2008,11,70~79세,97740
광주광역시,2008,11,70~79세,52924
대전광역시,2008,11,70~79세,53735
울산광역시,2008,11,70~79세,30396
경기도,2008,11,70~79세,420821
강원도,2008,11,70~79세,95310
충청북도,2008,11,70~79세,91903
충청남도,2008,11,70~79세,145012
전라북도,2008,11,70~79세,130254
전라남도,2008,11,70~79세,162595
경상북도,2008,11,70~79세,190556
경상남도,2008,11,70~79세,175601
제주특별자치도,2008,11,70~79세,30016
서울특별시,2008,11,80~89세,117630
부산광역시,2008,11,80~89세,45383
대구광역시,2008,11,80~89세,29632
인천광역시,2008,11,80~89세,31338
광주광역시,2008,11,80~89세,16901
대전광역시,2008,11,80~89세,17210
울산광역시,2008,11,80~89세,9755
경기도,2008,11,80~89세,129180
강원도,2008,11,80~89세,31594
충청북도,2008,11,80~89세,28193
충청남도,2008,11,80~89세,44552
전라북도,2008,11,80~89세,42426
전라남도,2008,11,80~89세,51189
경상북도,2008,11,80~89세,62106
경상남도,2008,11,80~89세,54198
제주특별자치도,2008,11,80~89세,9582
서울특별시,2008,11,90~99세,14583
부산광역시,2008,11,90~99세,4276
대구광역시,2008,11,90~99세,3043
인천광역시,2008,11,90~99세,3558
광주광역시,2008,11,90~99세,2121
대전광역시,2008,11,90~99세,2014
울산광역시,2008,11,90~99세,1059
경기도,2008,11,90~99세,15048
강원도,2008,11,90~99세,4109
충청북도,2008,11,90~99세,3439
충청남도,2008,11,90~99세,5283
전라북도,2008,11,90~99세,4998
전라남도,2008,11,90~99세,6048
경상북도,2008,11,90~99세,7257
경상남도,2008,11,90~99세,4935
제주특별자치도,2008,11,90~99세,1927
서울특별시,2008,11,100세 이상,407
부산광역시,2008,11,100세 이상,121
대구광역시,2008,11,100세 이상,87
인천광역시,2008,11,100세 이상,88
광주광역시,2008,11,100세 이상,66
대전광역시,2008,11,100세 이상,53
울산광역시,2008,11,100세 이상,16
경기도,2008,11,100세 이상,406
강원도,2008,11,100세 이상,121
충청북도,2008,11,100세 이상,87
충청남도,2008,11,100세 이상,130
전라북도,2008,11,100세 이상,169
전라남도,2008,11,100세 이상,225
경상북도,2008,11,100세 이상,170
경상남도,2008,11,100세 이상,126
제주특별자치도,2008,11,100세 이상,64
서울특별시,2008,12,0~9세,930515
부산광역시,2008,12,0~9세,295585
대구광역시,2008,12,0~9세,243689
인천광역시,2008,12,0~9세,282010
광주광역시,2008,12,0~9세,165726
대전광역시,2008,12,0~9세,165185
울산광역시,2008,12,0~9세,123828
경기도,2008,12,0~9세,1329090
강원도,2008,12,0~9세,148237
충청북도,2008,12,0~9세,158447
충청남도,2008,12,0~9세,212862
전라북도,2008,12,0~9세,187075
전라남도,2008,12,0~9세,185983
경상북도,2008,12,0~9세,255206
경상남도,2008,12,0~9세,346853
제주특별자치도,2008,12,0~9세,66572
서울특별시,2008,12,10~19세,1273921
부산광역시,2008,12,10~19세,465555
대구광역시,2008,12,10~19세,367756
